MES_REFERENCIA;SUBMERCADO;PERIODO_COMERCIALIZACAO;DIA;HORA;PLD_HORA
202509;NORTE;422;18;13;269.93
202509;SUDESTE;422;18;13;269.92
202509;SUL;422;18;13;269.91
202509;NORDESTE;423;18;14;302.33
202509;NORTE;423;18;14;302.34
202509;SUDESTE;423;18;14;302.34
202509;SUL;423;18;14;302.33
202509;NORDESTE;424;18;15;314.13
202509;NORTE;424;18;15;314.14
202509;SUDESTE;424;18;15;314.13
202509;SUL;424;18;15;314.12
202509;NORDESTE;425;18;16;326.11
202509;NORTE;425;18;16;326.12
202509;SUDESTE;425;18;16;326.12
202509;SUL;425;18;16;326.11
202509;NORDESTE;426;18;17;331.67
202509;NORTE;426;18;17;331.68
202509;SUDESTE;426;18;17;331.68
202509;SUL;426;18;17;331.67
202509;NORDESTE;427;18;18;334.82
202509;NORTE;427;18;18;334.83
202509;SUDESTE;427;18;18;334.83
202509;SUL;427;18;18;334.82
202509;NORDESTE;428;18;19;332.46
202509;NORTE;428;18;19;332.47
202509;SUDESTE;428;18;19;332.47
202509;SUL;428;18;19;332.46
202509;NORDESTE;429;18;20;331.31
202509;NORTE;429;18;20;331.32
202509;SUDESTE;429;18;20;331.32
202509;SUL;429;18;20;331.31
202509;NORDESTE;430;18;21;328.52
202509;NORTE;430;18;21;328.53
202509;SUDESTE;430;18;21;328.53
202509;SUL;430;18;21;328.52
202509;NORDESTE;431;18;22;324.1
202509;NORTE;431;18;22;324.11
202509;SUDESTE;431;18;22;324.11
202509;SUL;431;18;22;324.1
202509;NORDESTE;432;18;23;317.97
202509;NORTE;432;18;23;317.98
202509;SUDESTE;432;18;23;317.98
202509;SUL;432;18;23;317.97
202509;NORDESTE;385;17;0;313.99
202509;NORTE;385;17;0;314
202509;SUDESTE;385;17;0;313.99
202509;SUL;385;17;0;313.99
202509;NORDESTE;386;17;1;306.57
202509;NORTE;386;17;1;306.58
202509;SUDESTE;386;17;1;306.58
202509;SUL;386;17;1;306.57
202509;NORDESTE;387;17;2;302.25
202509;NORTE;387;17;2;302.26
202509;SUDESTE;387;17;2;302.26
202509;SUL;387;17;2;302.25
202509;NORDESTE;388;17;3;301.07
202509;NORTE;388;17;3;301.08
202509;SUDESTE;388;17;3;301.08
202509;SUL;388;17;3;301.07
202509;NORDESTE;389;17;4;302.45
202509;NORTE;389;17;4;302.46
202509;SUDESTE;389;17;4;302.46
202509;SUL;389;17;4;302.45
202509;NORDESTE;390;17;5;306.22
202509;NORTE;390;17;5;306.23
202509;SUDESTE;390;17;5;306.23
202509;SUL;390;17;5;306.22
202509;NORDESTE;391;17;6;304.86
202509;NORTE;391;17;6;304.87
202509;SUDESTE;391;17;6;304.87
202509;SUL;391;17;6;304.86
202509;NORDESTE;392;17;7;285.03
202509;NORTE;392;17;7;285.04
202509;SUDESTE;392;17;7;285.04
202509;SUL;392;17;7;285.03
202509;NORDESTE;393;17;8;108.73
202509;NORTE;393;17;8;235.71
202509;SUDESTE;393;17;8;235.71
202509;SUL;393;17;8;235.71
202509;NORDESTE;394;17;9;182.65
202509;NORTE;394;17;9;182.66
202509;SUDESTE;394;17;9;182.66
202509;SUL;394;17;9;182.66
202509;NORDESTE;395;17;10;191.79
202509;NORTE;395;17;10;191.8
202509;SUDESTE;395;17;10;191.8
202509;SUL;395;17;10;191.8
202509;NORDESTE;396;17;11;216.87
202509;NORTE;396;17;11;216.88
202509;SUDESTE;396;17;11;216.88
202509;SUL;396;17;11;216.87
202509;NORDESTE;397;17;12;202.95
202509;NORTE;397;17;12;202.96
202509;SUDESTE;397;17;12;202.96
202509;SUL;397;17;12;202.95
202509;NORDESTE;398;17;13;275.03
202509;NORTE;398;17;13;275.04
202509;SUDESTE;398;17;13;275.04
202509;SUL;398;17;13;275.03
202509;NORDESTE;399;17;14;302.76
202509;NORTE;399;17;14;302.77
202509;SUDESTE;399;17;14;302.77
202509;SUL;399;17;14;302.76
202509;NORDESTE;400;17;15;312.67
202509;NORTE;400;17;15;312.68
202509;SUDESTE;400;17;15;312.68
202509;SUL;400;17;15;312.67
202509;NORDESTE;401;17;16;327.52
202509;NORTE;401;17;16;327.53
202509;SUDESTE;401;17;16;327.52
202509;SUL;401;17;16;327.51
202509;NORDESTE;402;17;17;334.7
202509;NORTE;402;17;17;334.71
202509;SUDESTE;402;17;17;334.7
202509;SUL;402;17;17;334.69
202509;NORDESTE;403;17;18;347.25
202509;NORTE;403;17;18;347.26
202509;SUDESTE;403;17;18;347.26
202509;SUL;403;17;18;347.25
202509;NORDESTE;404;17;19;339.81
202509;NORTE;404;17;19;339.82
202509;SUDESTE;404;17;19;339.82
202509;SUL;404;17;19;339.81
202509;NORDESTE;405;17;20;334.06
202509;NORTE;405;17;20;334.07
202509;SUDESTE;405;17;20;334.07
202509;SUL;405;17;20;334.06
202509;NORDESTE;406;17;21;333.98
202509;NORTE;406;17;21;333.99
202509;SUDESTE;406;17;21;333.99
202509;SUL;406;17;21;333.98
202509;NORDESTE;407;17;22;326.43
202509;NORTE;407;17;22;326.44
202509;SUDESTE;407;17;22;326.44
202509;SUL;407;17;22;326.43
202509;NORDESTE;408;17;23;318.6
202509;NORTE;408;17;23;318.61
202509;SUDESTE;408;17;23;318.61
202509;SUL;408;17;23;318.6
202509;NORDESTE;361;16;0;310.55
202509;NORTE;361;16;0;310.56
202509;SUDESTE;361;16;0;310.56
202509;SUL;361;16;0;310.55
202509;NORDESTE;362;16;1;303.03
202509;NORTE;362;16;1;303.04
202509;SUDESTE;362;16;1;303.03
202509;SUL;362;16;1;303.02
202509;NORDESTE;363;16;2;300.42
202509;NORTE;363;16;2;300.42
202509;SUDESTE;363;16;2;300.42
202509;SUL;363;16;2;300.41
202509;NORDESTE;364;16;3;300.22
202509;NORTE;364;16;3;300.23
202509;SUDESTE;364;16;3;300.23
202509;SUL;364;16;3;300.22
202509;NORDESTE;365;16;4;301.4
202509;NORTE;365;16;4;301.41
202509;SUDESTE;365;16;4;301.41
202509;SUL;365;16;4;301.4
202509;NORDESTE;366;16;5;304.21
202509;NORTE;366;16;5;304.22
202509;SUDESTE;366;16;5;304.21
202509;SUL;366;16;5;304.2
202509;NORDESTE;367;16;6;303.41
202509;NORTE;367;16;6;303.42
202509;SUDESTE;367;16;6;303.42
202509;SUL;367;16;6;303.41
202509;NORDESTE;368;16;7;58.6
202509;NORTE;368;16;7;285.7
202509;SUDESTE;368;16;7;285.7
202509;SUL;368;16;7;285.69
202509;NORDESTE;369;16;8;58.6
202509;NORTE;369;16;8;258.24
202509;SUDESTE;369;16;8;258.24
202509;SUL;369;16;8;258.24
202509;NORDESTE;370;16;9;92.09
202509;NORTE;370;16;9;190.67
202509;SUDESTE;370;16;9;190.67
202509;SUL;370;16;9;190.68
202509;NORDESTE;371;16;10;194.52
202509;NORTE;371;16;10;194.53
202509;SUDESTE;371;16;10;194.53
202509;SUL;371;16;10;194.53
202509;NORDESTE;372;16;11;254.23
202509;NORTE;372;16;11;254.24
202509;SUDESTE;372;16;11;254.24
202509;SUL;372;16;11;254.23
202509;NORDESTE;373;16;12;236.03
202509;NORTE;373;16;12;236.04
202509;SUDESTE;373;16;12;236.04
202509;SUL;373;16;12;236.03
202509;NORDESTE;374;16;13;291.5
202509;NORTE;374;16;13;291.51
202509;SUDESTE;374;16;13;291.51
202509;SUL;374;16;13;291.5
202509;NORDESTE;375;16;14;304.11
202509;NORTE;375;16;14;304.12
202509;SUDESTE;375;16;14;304.12
202509;SUL;375;16;14;304.11
202509;NORDESTE;376;16;15;314.76
202509;NORTE;376;16;15;314.77
202509;SUDESTE;376;16;15;314.76
202509;SUL;376;16;15;314.76
202509;NORDESTE;377;16;16;327.33
202509;NORTE;377;16;16;327.34
202509;SUDESTE;377;16;16;327.34
202509;SUL;377;16;16;327.33
202509;NORDESTE;378;16;17;334.15
202509;NORTE;378;16;17;334.16
202509;SUDESTE;378;16;17;334.15
202509;SUL;378;16;17;334.14
202509;NORDESTE;379;16;18;337.14
202509;NORTE;379;16;18;337.15
202509;SUDESTE;379;16;18;337.15
202509;SUL;379;16;18;337.14
202509;NORDESTE;380;16;19;335.45
202509;NORTE;380;16;19;335.46
202509;SUDESTE;380;16;19;335.46
202509;SUL;380;16;19;335.45
202509;NORDESTE;381;16;20;335.36
202509;NORTE;381;16;20;335.37
202509;SUDESTE;381;16;20;335.37
202509;SUL;381;16;20;335.36
202509;NORDESTE;382;16;21;332.59
202509;NORTE;382;16;21;332.6
202509;SUDESTE;382;16;21;332.6
202509;SUL;382;16;21;332.59
202509;NORDESTE;383;16;22;324.73
202509;NORTE;383;16;22;324.73
202509;SUDESTE;383;16;22;324.73
202509;SUL;383;16;22;324.73
202509;NORDESTE;384;16;23;315.9
202509;NORTE;384;16;23;315.91
202509;SUDESTE;384;16;23;315.91
202509;SUL;384;16;23;315.9
202509;NORDESTE;337;15;0;295.65
202509;NORTE;337;15;0;295.66
202509;SUDESTE;337;15;0;295.65
202509;SUL;337;15;0;295.64
202509;NORDESTE;338;15;1;274.62
202509;NORTE;338;15;1;274.63
202509;SUDESTE;338;15;1;274.63
202509;SUL;338;15;1;274.62
202509;NORDESTE;339;15;2;262
202509;NORTE;339;15;2;262.01
202509;SUDESTE;339;15;2;262
202509;SUL;339;15;2;261.99
202509;NORDESTE;340;15;3;260.51
202509;NORTE;340;15;3;260.52
202509;SUDESTE;340;15;3;260.52
202509;SUL;340;15;3;260.51
202509;NORDESTE;341;15;4;267.27
202509;NORTE;341;15;4;267.28
202509;SUDESTE;341;15;4;267.27
202509;SUL;341;15;4;267.26
202509;NORDESTE;342;15;5;274.42
202509;NORTE;342;15;5;274.43
202509;SUDESTE;342;15;5;274.43
202509;SUL;342;15;5;274.42
202509;NORDESTE;343;15;6;137.96
202509;NORTE;343;15;6;274.84
202509;SUDESTE;343;15;6;274.84
202509;SUL;343;15;6;274.83
202509;NORDESTE;344;15;7;58.6
202509;NORTE;344;15;7;251.34
202509;SUDESTE;344;15;7;251.34
202509;SUL;344;15;7;251.34
202509;NORDESTE;345;15;8;58.6
202509;NORTE;345;15;8;152.24
202509;SUDESTE;345;15;8;152.24
202509;SUL;345;15;8;152.24
202509;NORDESTE;346;15;9;58.6
202509;NORTE;346;15;9;58.6
202509;SUDESTE;346;15;9;58.6
202509;SUL;346;15;9;58.6
202509;NORDESTE;347;15;10;58.6
202509;NORTE;347;15;10;58.6
202509;SUDESTE;347;15;10;58.6
202509;SUL;347;15;10;58.6
202509;NORDESTE;348;15;11;58.6
202509;NORTE;348;15;11;58.6
202509;SUDESTE;348;15;11;58.6
202509;SUL;348;15;11;58.6
202509;NORDESTE;349;15;12;58.6
202509;NORTE;349;15;12;58.6
202509;SUDESTE;349;15;12;58.6
202509;SUL;349;15;12;58.6
202509;NORDESTE;350;15;13;259.77
202509;NORTE;350;15;13;259.78
202509;SUDESTE;350;15;13;259.77
202509;SUL;350;15;13;259.77
202509;NORDESTE;351;15;14;286.76
202509;NORTE;351;15;14;286.77
202509;SUDESTE;351;15;14;286.77
202509;SUL;351;15;14;286.76
202509;NORDESTE;352;15;15;303.78
202509;NORTE;352;15;15;303.79
202509;SUDESTE;352;15;15;303.79
202509;SUL;352;15;15;303.78
202509;NORDESTE;353;15;16;320.06
202509;NORTE;353;15;16;320.06
202509;SUDESTE;353;15;16;320.06
202509;SUL;353;15;16;320.05
202509;NORDESTE;354;15;17;332.08
202509;NORTE;354;15;17;332.09
202509;SUDESTE;354;15;17;332.09
202509;SUL;354;15;17;332.08
202509;NORDESTE;355;15;18;340.58
202509;NORTE;355;15;18;340.59
202509;SUDESTE;355;15;18;340.59
202509;SUL;355;15;18;340.58
202509;NORDESTE;356;15;19;339.07
202509;NORTE;356;15;19;339.08
202509;SUDESTE;356;15;19;339.08
202509;SUL;356;15;19;339.07
202509;NORDESTE;357;15;20;333.26
202509;NORTE;357;15;20;333.27
202509;SUDESTE;357;15;20;333.27
202509;SUL;357;15;20;333.26
202509;NORDESTE;358;15;21;327.51
202509;NORTE;358;15;21;327.52
202509;SUDESTE;358;15;21;327.52
202509;SUL;358;15;21;327.51
202509;NORDESTE;359;15;22;319.04
202509;NORTE;359;15;22;319.05
202509;SUDESTE;359;15;22;319.05
202509;SUL;359;15;22;319.04
202509;NORDESTE;360;15;23;312.9
202509;NORTE;360;15;23;312.91
202509;SUDESTE;360;15;23;312.9
202509;SUL;360;15;23;312.89
202509;NORDESTE;313;14;0;286.54
202509;NORTE;313;14;0;286.55
202509;SUDESTE;313;14;0;286.55
202509;SUL;313;14;0;286.54
202509;NORDESTE;314;14;1;263
202509;NORTE;314;14;1;263.01
202509;SUDESTE;314;14;1;263
202509;SUL;314;14;1;263
202509;NORDESTE;315;14;2;250.54
202509;NORTE;315;14;2;250.55
202509;SUDESTE;315;14;2;250.54
202509;SUL;315;14;2;250.53
202509;NORDESTE;316;14;3;218.89
202509;NORTE;316;14;3;218.9
202509;SUDESTE;316;14;3;218.89
202509;SUL;316;14;3;218.88
202509;NORDESTE;317;14;4;224.23
202509;NORTE;317;14;4;224.24
202509;SUDESTE;317;14;4;224.24
202509;SUL;317;14;4;224.23
202509;NORDESTE;318;14;5;227.3
202509;NORTE;318;14;5;227.31
202509;SUDESTE;318;14;5;227.31
202509;SUL;318;14;5;227.3
202509;NORDESTE;319;14;6;108.07
202509;NORTE;319;14;6;108.08
202509;SUDESTE;319;14;6;108.08
202509;SUL;319;14;6;108.07
202509;NORDESTE;320;14;7;58.6
202509;NORTE;320;14;7;58.6
202509;SUDESTE;320;14;7;58.6
202509;SUL;320;14;7;58.6
202509;NORDESTE;321;14;8;58.6
202509;NORTE;321;14;8;58.6
202509;SUDESTE;321;14;8;58.6
202509;SUL;321;14;8;58.6
202509;NORDESTE;322;14;9;58.6
202509;NORTE;322;14;9;58.6
202509;SUDESTE;322;14;9;58.6
202509;SUL;322;14;9;58.6
202509;NORDESTE;323;14;10;58.6
202509;NORTE;323;14;10;58.6
202509;SUDESTE;323;14;10;58.6
202509;SUL;323;14;10;58.6
202509;NORDESTE;324;14;11;58.6
202509;NORTE;324;14;11;58.6
202509;SUDESTE;324;14;11;58.6
202509;SUL;324;14;11;58.6
202509;NORDESTE;325;14;12;58.6
202509;NORTE;325;14;12;58.6
202509;SUDESTE;325;14;12;58.6
202509;SUL;325;14;12;58.6
202509;NORDESTE;326;14;13;58.6
202509;NORTE;326;14;13;58.6
202509;SUDESTE;326;14;13;58.6
202509;SUL;326;14;13;58.6
202509;NORDESTE;327;14;14;58.6
202509;NORTE;327;14;14;58.6
202509;SUDESTE;327;14;14;58.6
202509;SUL;327;14;14;58.6
202509;NORDESTE;328;14;15;58.6
202509;NORTE;328;14;15;58.6
202509;SUDESTE;328;14;15;58.6
202509;SUL;328;14;15;58.6
202509;NORDESTE;329;14;16;131.28
202509;NORTE;329;14;16;131.29
202509;SUDESTE;329;14;16;131.29
202509;SUL;329;14;16;131.28
202509;NORDESTE;330;14;17;304.06
202509;NORTE;330;14;17;304.07
202509;SUDESTE;330;14;17;304.06
202509;SUL;330;14;17;304.05
202509;NORDESTE;331;14;18;324.16
202509;NORTE;331;14;18;324.17
202509;SUDESTE;331;14;18;324.16
202509;SUL;331;14;18;324.15
202509;NORDESTE;332;14;19;318.48
202509;NORTE;332;14;19;318.49
202509;SUDESTE;332;14;19;318.49
202509;SUL;332;14;19;318.48
202509;NORDESTE;333;14;20;311.68
202509;NORTE;333;14;20;311.69
202509;SUDESTE;333;14;20;311.69
202509;SUL;333;14;20;311.68
202509;NORDESTE;334;14;21;304.65
202509;NORTE;334;14;21;307.33
202509;SUDESTE;334;14;21;307.33
202509;SUL;334;14;21;307.32
202509;NORDESTE;335;14;22;305.5
202509;NORTE;335;14;22;305.51
202509;SUDESTE;335;14;22;305.5
202509;SUL;335;14;22;305.49
202509;NORDESTE;336;14;23;297.9
202509;NORTE;336;14;23;297.91
202509;SUDESTE;336;14;23;297.9
202509;SUL;336;14;23;297.89
202509;NORDESTE;289;13;0;310.77
202509;NORTE;289;13;0;310.78
202509;SUDESTE;289;13;0;310.78
202509;SUL;289;13;0;310.77
202509;NORDESTE;290;13;1;306.36
202509;NORTE;290;13;1;306.37
202509;SUDESTE;290;13;1;306.37
202509;SUL;290;13;1;306.36
202509;NORDESTE;291;13;2;301.98
202509;NORTE;291;13;2;301.99
202509;SUDESTE;291;13;2;301.98
202509;SUL;291;13;2;301.97
202509;NORDESTE;292;13;3;301.16
202509;NORTE;292;13;3;301.17
202509;SUDESTE;292;13;3;301.16
202509;SUL;292;13;3;301.15
202509;NORDESTE;293;13;4;300.87
202509;NORTE;293;13;4;300.88
202509;SUDESTE;293;13;4;300.87
202509;SUL;293;13;4;300.86
202509;NORDESTE;294;13;5;300.69
202509;NORTE;294;13;5;300.69
202509;SUDESTE;294;13;5;300.69
202509;SUL;294;13;5;300.68
202509;NORDESTE;295;13;6;293.38
202509;NORTE;295;13;6;293.39
202509;SUDESTE;295;13;6;293.39
202509;SUL;295;13;6;293.38
202509;NORDESTE;296;13;7;112.72
202509;NORTE;296;13;7;112.73
202509;SUDESTE;296;13;7;112.73
202509;SUL;296;13;7;112.72
202509;NORDESTE;297;13;8;58.6
202509;NORTE;297;13;8;58.6
202509;SUDESTE;297;13;8;58.6
202509;SUL;297;13;8;58.6
202509;NORDESTE;298;13;9;58.6
202509;NORTE;298;13;9;58.6
202509;SUDESTE;298;13;9;58.6
202509;SUL;298;13;9;58.6
202509;NORDESTE;299;13;10;58.6
202509;NORTE;299;13;10;58.6
202509;SUDESTE;299;13;10;58.6
202509;SUL;299;13;10;58.6
202509;NORDESTE;300;13;11;58.6
202509;NORTE;300;13;11;58.6
202509;SUDESTE;300;13;11;58.6
202509;SUL;300;13;11;58.6
202509;NORDESTE;301;13;12;58.6
202509;NORTE;301;13;12;58.6
202509;SUDESTE;301;13;12;58.6
202509;SUL;301;13;12;58.6
202509;NORDESTE;302;13;13;58.6
202509;NORTE;302;13;13;58.6
202509;SUDESTE;302;13;13;58.6
202509;SUL;302;13;13;58.6
202509;NORDESTE;303;13;14;58.6
202509;NORTE;303;13;14;58.6
202509;SUDESTE;303;13;14;58.6
202509;SUL;303;13;14;58.6
202509;NORDESTE;304;13;15;246.99
202509;NORTE;304;13;15;247
202509;SUDESTE;304;13;15;247
202509;SUL;304;13;15;246.99
202509;NORDESTE;305;13;16;305.45
202509;NORTE;305;13;16;305.46
202509;SUDESTE;305;13;16;305.46
202509;SUL;305;13;16;305.45
202509;NORDESTE;306;13;17;328.55
202509;NORTE;306;13;17;328.56
202509;SUDESTE;306;13;17;328.56
202509;SUL;306;13;17;328.55
202509;NORDESTE;307;13;18;342.8
202509;NORTE;307;13;18;342.81
202509;SUDESTE;307;13;18;342.81
202509;SUL;307;13;18;342.8
202509;NORDESTE;308;13;19;331.36
202509;NORTE;308;13;19;331.37
202509;SUDESTE;308;13;19;331.37
202509;SUL;308;13;19;331.36
202509;NORDESTE;309;13;20;328.81
202509;NORTE;309;13;20;328.82
202509;SUDESTE;309;13;20;328.82
202509;SUL;309;13;20;328.81
202509;NORDESTE;310;13;21;326
202509;NORTE;310;13;21;326.01
202509;SUDESTE;310;13;21;326.01
202509;SUL;310;13;21;326
202509;NORDESTE;311;13;22;318.71
202509;NORTE;311;13;22;318.72
202509;SUDESTE;311;13;22;318.72
202509;SUL;311;13;22;318.71
202509;NORDESTE;312;13;23;312.91
202509;NORTE;312;13;23;312.92
202509;SUDESTE;312;13;23;312.91
202509;SUL;312;13;23;312.9
202509;NORDESTE;265;12;0;323.43
202509;NORTE;265;12;0;323.44
202509;SUDESTE;265;12;0;323.43
202509;SUL;265;12;0;323.42
202509;NORDESTE;266;12;1;318.14
202509;NORTE;266;12;1;318.15
202509;SUDESTE;266;12;1;318.14
202509;SUL;266;12;1;318.13
202509;NORDESTE;267;12;2;312.82
202509;NORTE;267;12;2;312.83
202509;SUDESTE;267;12;2;312.82
202509;SUL;267;12;2;312.81
202509;NORDESTE;268;12;3;311.44
202509;NORTE;268;12;3;311.45
202509;SUDESTE;268;12;3;311.45
202509;SUL;268;12;3;311.44
202509;NORDESTE;269;12;4;316.26
202509;NORTE;269;12;4;316.26
202509;SUDESTE;269;12;4;316.26
202509;SUL;269;12;4;316.25
202509;NORDESTE;270;12;5;319.58
202509;NORTE;270;12;5;319.59
202509;SUDESTE;270;12;5;319.58
202509;SUL;270;12;5;319.57
202509;NORDESTE;271;12;6;319.77
202509;NORTE;271;12;6;319.78
202509;SUDESTE;271;12;6;319.78
202509;SUL;271;12;6;319.77
202509;NORDESTE;272;12;7;307.07
202509;NORTE;272;12;7;307.09
202509;SUDESTE;272;12;7;307.09
202509;SUL;272;12;7;307.08
202509;NORDESTE;273;12;8;232.24
202509;NORTE;273;12;8;240.4
202509;SUDESTE;273;12;8;273.38
202509;SUL;273;12;8;273.38
202509;NORDESTE;274;12;9;267.87
202509;NORTE;274;12;9;267.88
202509;SUDESTE;274;12;9;267.88
202509;SUL;274;12;9;267.88
202509;NORDESTE;275;12;10;268.14
202509;NORTE;275;12;10;268.15
202509;SUDESTE;275;12;10;268.15
202509;SUL;275;12;10;268.15
202509;NORDESTE;276;12;11;268.15
202509;NORTE;276;12;11;268.16
202509;SUDESTE;276;12;11;268.16
202509;SUL;276;12;11;268.15
202509;NORDESTE;277;12;12;237.07
202509;NORTE;277;12;12;237.08
202509;SUDESTE;277;12;12;237.08
202509;SUL;277;12;12;237.07
202509;NORDESTE;278;12;13;283.66
202509;NORTE;278;12;13;283.67
202509;SUDESTE;278;12;13;283.66
202509;SUL;278;12;13;283.65
202509;NORDESTE;279;12;14;308.58
202509;NORTE;279;12;14;308.59
202509;SUDESTE;279;12;14;308.58
202509;SUL;279;12;14;308.58
202509;NORDESTE;280;12;15;321.66
202509;NORTE;280;12;15;321.67
202509;SUDESTE;280;12;15;321.66
202509;SUL;280;12;15;321.65
202509;NORDESTE;281;12;16;330
202509;NORTE;281;12;16;330.01
202509;SUDESTE;281;12;16;330.01
202509;SUL;281;12;16;330
202509;NORDESTE;282;12;17;339.84
202509;NORTE;282;12;17;339.84
202509;SUDESTE;282;12;17;339.84
202509;SUL;282;12;17;339.83
202509;NORDESTE;283;12;18;341.74
202509;NORTE;283;12;18;341.75
202509;SUDESTE;283;12;18;341.75
202509;SUL;283;12;18;341.74
202509;NORDESTE;284;12;19;341.73
202509;NORTE;284;12;19;341.74
202509;SUDESTE;284;12;19;341.74
202509;SUL;284;12;19;341.73
202509;NORDESTE;285;12;20;339.49
202509;NORTE;285;12;20;339.5
202509;SUDESTE;285;12;20;339.5
202509;SUL;285;12;20;339.49
202509;NORDESTE;286;12;21;337.91
202509;NORTE;286;12;21;337.92
202509;SUDESTE;286;12;21;337.92
202509;SUL;286;12;21;337.91
202509;NORDESTE;287;12;22;332.99
202509;NORTE;287;12;22;333
202509;SUDESTE;287;12;22;333
202509;SUL;287;12;22;332.99
202509;NORDESTE;288;12;23;327.48
202509;NORTE;288;12;23;327.49
202509;SUDESTE;288;12;23;327.48
202509;SUL;288;12;23;327.47
202509;NORDESTE;241;11;0;328.63
202509;NORTE;241;11;0;328.64
202509;SUDESTE;241;11;0;328.63
202509;SUL;241;11;0;328.62
202509;NORDESTE;242;11;1;322.92
202509;NORTE;242;11;1;322.93
202509;SUDESTE;242;11;1;322.92
202509;SUL;242;11;1;322.91
202509;NORDESTE;243;11;2;320.58
202509;NORTE;243;11;2;320.59
202509;SUDESTE;243;11;2;320.59
202509;SUL;243;11;2;320.58
202509;NORDESTE;244;11;3;319.15
202509;NORTE;244;11;3;319.16
202509;SUDESTE;244;11;3;319.16
202509;SUL;244;11;3;319.15
202509;NORDESTE;245;11;4;319.75
202509;NORTE;245;11;4;319.76
202509;SUDESTE;245;11;4;319.76
202509;SUL;245;11;4;319.75
202509;NORDESTE;246;11;5;321.94
202509;NORTE;246;11;5;321.95
202509;SUDESTE;246;11;5;321.95
202509;SUL;246;11;5;321.94
202509;NORDESTE;247;11;6;322.54
202509;NORTE;247;11;6;322.56
202509;SUDESTE;247;11;6;322.56
202509;SUL;247;11;6;322.55
202509;NORDESTE;248;11;7;158.91
202509;NORTE;248;11;7;314.7
202509;SUDESTE;248;11;7;314.7
202509;SUL;248;11;7;314.7
202509;NORDESTE;249;11;8;58.6
202509;NORTE;249;11;8;247.64
202509;SUDESTE;249;11;8;299.74
202509;SUL;249;11;8;299.74
202509;NORDESTE;250;11;9;132.8
202509;NORTE;250;11;9;204.21
202509;SUDESTE;250;11;9;268.73
202509;SUL;250;11;9;268.74
202509;NORDESTE;251;11;10;265.35
202509;NORTE;251;11;10;265.36
202509;SUDESTE;251;11;10;265.36
202509;SUL;251;11;10;265.37
202509;NORDESTE;252;11;11;274.29
202509;NORTE;252;11;11;274.3
202509;SUDESTE;252;11;11;274.3
202509;SUL;252;11;11;274.3
202509;NORDESTE;253;11;12;251.03
202509;NORTE;253;11;12;251.04
202509;SUDESTE;253;11;12;251.04
202509;SUL;253;11;12;251.04
202509;NORDESTE;254;11;13;298.35
202509;NORTE;254;11;13;298.36
202509;SUDESTE;254;11;13;298.35
202509;SUL;254;11;13;298.34
202509;NORDESTE;255;11;14;316.21
202509;NORTE;255;11;14;316.22
202509;SUDESTE;255;11;14;316.21
202509;SUL;255;11;14;316.2
202509;NORDESTE;256;11;15;325.6
202509;NORTE;256;11;15;325.61
202509;SUDESTE;256;11;15;325.61
202509;SUL;256;11;15;325.6
202509;NORDESTE;257;11;16;336.73
202509;NORTE;257;11;16;336.74
202509;SUDESTE;257;11;16;336.74
202509;SUL;257;11;16;336.73
202509;NORDESTE;258;11;17;346.07
202509;NORTE;258;11;17;346.08
202509;SUDESTE;258;11;17;346.08
202509;SUL;258;11;17;346.07
202509;NORDESTE;259;11;18;354.92
202509;NORTE;259;11;18;354.93
202509;SUDESTE;259;11;18;354.93
202509;SUL;259;11;18;354.92
202509;NORDESTE;260;11;19;349.95
202509;NORTE;260;11;19;349.96
202509;SUDESTE;260;11;19;349.96
202509;SUL;260;11;19;349.96
202509;NORDESTE;261;11;20;347.15
202509;NORTE;261;11;20;347.65
202509;SUDESTE;261;11;20;347.65
202509;SUL;261;11;20;347.64
202509;NORDESTE;262;11;21;342.9
202509;NORTE;262;11;21;345.03
202509;SUDESTE;262;11;21;345.03
202509;SUL;262;11;21;345.02
202509;NORDESTE;263;11;22;339.31
202509;NORTE;263;11;22;339.32
202509;SUDESTE;263;11;22;339.32
202509;SUL;263;11;22;339.31
202509;NORDESTE;264;11;23;331.95
202509;NORTE;264;11;23;331.96
202509;SUDESTE;264;11;23;331.96
202509;SUL;264;11;23;331.95
202509;NORDESTE;217;10;0;328.46
202509;NORTE;217;10;0;328.47
202509;SUDESTE;217;10;0;328.47
202509;SUL;217;10;0;328.46
202509;NORDESTE;218;10;1;323.7
202509;NORTE;218;10;1;323.7
202509;SUDESTE;218;10;1;323.7
202509;SUL;218;10;1;323.69
202509;NORDESTE;219;10;2;321.67
202509;NORTE;219;10;2;321.68
202509;SUDESTE;219;10;2;321.68
202509;SUL;219;10;2;321.67
202509;NORDESTE;220;10;3;320.96
202509;NORTE;220;10;3;320.97
202509;SUDESTE;220;10;3;320.96
202509;SUL;220;10;3;320.95
202509;NORDESTE;221;10;4;322.23
202509;NORTE;221;10;4;322.24
202509;SUDESTE;221;10;4;322.23
202509;SUL;221;10;4;322.22
202509;NORDESTE;222;10;5;324.67
202509;NORTE;222;10;5;324.68
202509;SUDESTE;222;10;5;324.67
202509;SUL;222;10;5;324.66
202509;NORDESTE;223;10;6;325.57
202509;NORTE;223;10;6;325.58
202509;SUDESTE;223;10;6;325.57
202509;SUL;223;10;6;325.56
202509;NORDESTE;224;10;7;319.92
202509;NORTE;224;10;7;319.93
